id	customerJobCode	active	postingDate_year	postingDate_month	postingDate_day	expirationDate_year	expirationDate_month	expirationDate_day	postingTimestamp	expirationTimestamp	company_id	company_name	position_title	position_location_country_code	position_location_name	position_jobFunctions_values	position_industries_values	position_jobType_code	position_jobType_name	position_experienceLevel_code	position_experienceLevel_name	skillsAndExperience	descriptionSnippet	description	salary	jobPoster_id	jobPoster_firstName	jobPoster_lastName	jobPoster_headline	referralBonus	siteJobUrl	locationDescription
3972885	NA	True	2012	10	17	2012	12	16	1350469332000	1355653332000	2227	Novo Nordisk A/S	Statistician 	dk	Copenhagen Area, Denmark	[{"code": "mrkt", "name": "Marketing"}]	[{"code": "15", "id": 15, "name": "Pharmaceuticals"}]	F	Full-time	4	Mid-Senior level	<p><strong>Qualifications</strong><br> You have a M.Sc. or a Ph.D. in Statistics/Biostatistics. Statistical consulting experience with biological applications is preferable. SAS knowledge and proficiency in SAS statistical procedures is an advantage. English skills, strong cooperation and analytical skills are a necessity. You should have the ability to communicate statistical information to your colleagues. You are capable of working independently, take on responsibility and show initiative. <br><br>Development of methods and processes, as well as knowledge sharing is continuously ongoing and you are expected to take active part in these activities. Therefore good communication skills and drive are essential. We also expect you to be able to overview several tasks in parallel without compromising the quality of your work and that you remain high spirited, also when things are moving fast.<br> <br><strong>Contact</strong><br> For further information, please call Trine Nstoft on + 45 3075 2135 or Tine Mller on + 45 3075 7052.<br> <br> <br><strong>Deadline</strong><br> 24 October 2012.</p>	NA	<p>Are you interested in working with biological data. And would you like to work in an international and challenging environment where you can use your statistical skills as well as your quality mindset to help bringing a portfolio of projects all the way from early development to phase 3 clinical trials, registration and publication?<br> <br>Then join Novo Nordisks large Biostatistics function with a total of 130 statisticians and statistical programmers globally in our R&amp;D Global Development organisation. Biostatistics is a dynamic department which cooperates with many different professionals in the organisation both within Denmark and across borders with our affiliates in the US, India, China and Japan, as well as our outsourcing partners in India. We are seeking a number of new colleagues, of all experience level, to take up positions as clinical statisticians. The job can be situated in Copenhagen or in Aalborg.<br> <br><strong>Challenges</strong><br> As a clinical statistician you will collaborate closely together with other statisticians, statistical programmers and interact in our cross disciplinary development teams, often under time pressure. You will provide statistical input to the clinical development plans and clinical trial protocols, participate in the cleaning of data, perform analysis of clinical trial data, provide statistical interpretation of results, and collaborate on the reporting of the clinical trial results to regulatory authorities and the scientific community. Furthermore, you will be engaged in coordinating and supervising the work of contract houses around the world performing outsourced statistical tasks.<br> <br>We expect you to take part in the maintenance and innovation of the Biostatistics function as a good and challenging place to work, for instance by participating actively in our professional network groups. In exchange we offer opportunities for ongoing training to ensure the competency development of our employees.<br></p>	NA	3TPcHCkxM2	Shaheen	S.	HR Professional at Novo Nordisk	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3972885&trk=api*a225514*s233466*	Copenhagen Area, Denmark
4036665	NA	True	2012	10	25	2012	11	24	1351192840000	1353784901000	97021	Therapeutics Inc.	Clinical SAS Programmer	us	Greater San Diego Area	[{"code": "othr", "name": "Other"}]	[{"code": "70", "id": 70, "name": "Research"}, {"code": "15", "id": 15, "name": "Pharmaceuticals"}]	F	Full-time	3	Associate	<p> </p><p><strong>EDUCATION AND EXPERIENCE:</strong> </p><p>The candidate should have a minimum of a Bachelor's degree in mathematics, statistics, computer science or a life science and at least 1 year of experience performing analysis of clinical trial data using SAS. </p><p> </p><p><strong>QUALIFICATIONS:</strong> </p><p>The Clinical SAS Programmer will have strong fundamental knowledge of the use of SAS in the analysis and reporting of clinical trial data, including expertise using SAS/BASE, SAS/STAT, SAS/MACRO and SAS/GRAPH. A thorough understanding of the requirements of the management and analysis of clinical data as required by GCPs, FDA and ICH guidelines is essential. Excellent problem solving, organizational, written and oral communication skills, the ability to manage multiple priorities and attention to detailare critical. Practical experience implementing CDISC standards for SDTM and ADaM models to support eCTD submissions is preferred but not required.</p>	NA	<p><strong>MAJOR RESPONSIBILITIES AND DUTIES:</strong> </p><p>The Clinical SAS Programmer responsibilities include, but are not limited to: </p><ul><li>Program and generate study randomization schedules according to the randomization plan. </li><li>Generate database listings for database QA audits. </li><li>Review statistical analysis plans (SAPs) and develop programming specifications. </li><li>Write primary SAS programs to create analysis datasets, statistical analyses, summary tables, figures and listings. </li><li>Provide final tables, listings and figures for clinical study reports. </li><li>Develop SAS programs to QC outputs generated by other programmers. </li><li>Create pooled datasets and perform analyses to support preparation of integrated summaries of safety and efficacy for new drug applications. </li><li>Develop CDISC standards based SDTM and ADaM datasets to support eCTD submissions. </li><li>Interact with the medical writer and statistician in the production, review and approval of tables, figures and listings. </li><li>Interact with members of the Clinical Development Team to ensure a high level of client satisfaction through the successful execution of projects.</li></ul>	Competitive	YDYWMrJJoi	Denise	D.	Executive Director, Operations	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4036665&trk=api*a225514*s233466*	Greater San Diego Area
4024262	BLM13144	True	2012	10	24	2012	11	23	1351081213000	1353673213000	162731	Bloomingdale's	Senior Analyst of Modeling and Analysis (Statistician) - Bloomingdales.com NYC	us	Greater New York City Area	[{"code": "anls", "name": "Analyst"}]	[{"code": "19", "id": 19, "name": "Apparel & Fashion"}, {"code": "96", "id": 96, "name": "Information Technology and Services"}, {"code": "27", "id": 27, "name": "Retail"}]	F	Full-time	0	Not Applicable	NA	NA	<br><strong>Job Overview:</strong><br>As the Senior Analyst of Modeling and Analysis, you will assist in providing in-depth statistical modeling and analysis of business results and consumer behavior to improve sales, profitability and customer value. Your responsibilities include conduct customer behavior analysis, develop statistical / mathematical models and segmentation strategy, and develop optimal customer contact strategy.<br><br><strong>Key Accountabilities</strong> <ul><li>Develop statistical models to predict response rate and sales that will improve efficiency of marketing programs (on occasion work with Database team to accomplish task)</li><li>Conduct segmentation analysis for targeting and messaging to our customer</li><li>Along with Manager; identify strategic online trends and actionable customer insights based on a clear understanding of business objectives - retention, acquisition, purchase frequency, cross-shopping, profitability, etc.</li><li>Identify purchase patterns and trends through test and analysis, such as Market Basket Analysis, Optimal contact strategy, etc.</li><li>Assist in conducting analysis on customer lifetime values</li><li>Along with Internet Marketing team; develop optimal contact strategy for ROI</li><li>Analyze multi-channel results of online programs and customer behavior</li></ul><br><strong> </strong><br><strong>Skills Required</strong><ul><li>BA/BS degree in Mathematics, Statistics, Economics or related fields  PhD. or Masters preferred</li><li>At least 3 years of related work experience in building statistical models and conducting advanced data analysis</li><li>Extensive skills in SAS and experience in manipulating large dataset</li><li>Strong data interpretation and communication skills</li><li>Strong written, verbal and communication skills</li><li>Self-motivated, proactive, disciplined, fast learner and organized</li><li>Highly flexible and adapts well to a rapidly changing environment</li><li>Must be detail-oriented</li></ul><br><strong>Bloomingdales is an equal opportunity employer, committed to a diverse inclusive work environment</strong>	NA	w5x2AhL3sQ	Melenee	B.	IT / Ecommerce / Retail / Fashion / Internet / Marketing / Merchant / College / Recruiter - Bloomingdales.com	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4024262&trk=api*a225514*s233466*	New York, NY
4020338	ACT12/3827	True	2012	10	24	2012	11	23	1351039384000	1353650279000	163279	CSIRO	Research Statistician (Research Scientist)	au	Canberra Area, Australia	[{"code": "sci", "name": "Science"}]	[{"code": "70", "id": 70, "name": "Research"}]	F	Full-time	4	Mid-Senior level	<p><strong>To be successful you will have:</strong> </p><ul><li>PhD or equivalent qualification in statistics or mathematics, or demonstrable high level quantitative skills in a relevant scientific discipline. </li><li>A track record in the application of mathematics and/or statistics to real world problems. </li></ul><p></p>	NA	<ul><li><strong>Opportunity for a talented </strong><strong>quantitative researcher</strong> </li><li><strong>Solve real world problems by applying your mathematics and/or statistics skills and knowledge</strong> </li><li><strong>Join CSIRO  an organisation that is making a positive impact for Australia</strong> </li></ul><p><strong>The Position:</strong> </p><p>CSIRO is seeking to deepen its abilities to undertake quantitative research underpinning biosecurity decision making. Areas of research include modelling invasion pathways of pests and pathogens, and making inference on the dynamics of eradication programs. </p><p>This will be a good opportunity for a talented quantitative researcher to take an exciting role in our team of environmental and agricultural statisticians in Canberra. The successful candidate will be working primarily on the application of quantitative methods to biosecurity applications. </p><p><strong>Specifically you will:</strong> </p><ul><li>Develop quantitative methodology and/or adapt existing methods in novel and creative ways to inform the management and/or prevention of biological invasions. </li><li>Implement this methodology and publish results in the scientific literature, with a focus on both statistical and domain journals and conferences. </li><li>Support the application scientists in the biosecurity domain to build a stronger evidence base and inferential framework. </li></ul><p><strong>Location</strong>: Canberra, ACT<br> <strong>Salary:</strong> $89K - $96K pa plus up to 15.4%superannuation<br> <strong>Ref No:</strong>ACT12/3827<br> <strong>Tenure:</strong>Indefinite (ongoing) </p><p> </p><p><strong>Applications close on 19 November 2012</strong></p>	$89K - $96K pa plus up to 15.4%super	OMw3fr4m_A	Julie	H.	Senior Recruitment Consultant at CSIRO	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4020338&trk=api*a225514*s233466*	Canberra, ACT
3842681	7007	True	2012	9	27	2012	11	26	1348780050000	1353964051000	6904	American Institutes for Research	Senior Statistician/Econometrician	us	Washington D.C. Metro Area	[{"code": "rsch", "name": "Research"}]	[{"code": "96", "id": 96, "name": "Information Technology and Services"}, {"code": "70", "id": 70, "name": "Research"}]	F	Full-time	0	Not Applicable	NA	NA	<strong>Overview:</strong> <br><br>American Institutes for Research (AIR) is seeking a Senior Statistician/Econometrician with expertise in statistical and econometric modeling to play a key role in our educational value-added work. Value-added models (VAM) use a variety of statistical techniques including longitudinal mixed models and cross-classified hierarchical models to estimate the impact of educational inputs on student learning. Student learning is often, but not always, operationalized as student test scores. AIRs clients include states and districts using value-added models outcome data to inform policy and human capital management decisions. The position may be located in our Washington, DC, San Mateo, CA or Chicago, IL offices. <br><br><strong>Responsibilities:</strong> <br><br>The successful candidate will:<br>- Educate non-technical clients on the characteristics of different approaches to value-added modeling<br>- Understand client requirements and provide advice on the development, implementation and use of value-added models<br>- Work with our team statisticians to identify or create (sometimes novel) statistical models to meet client needs<br>- Document requirements and statistical models in sufficient detail that our operational programming team can implement and test them<br>- Prototype models and run simulations to evaluate alternative models and assumptions<br>- Review the quality of operational output<br>- Prepare and present reports and briefings for clients<br> <br><br><strong>Qualifications:</strong> <br><br>Qualified candidates will have a PhD in mathematical statistics, economics with strengths in econometrics, or other related substantive area in the quantitative social sciences, plus at least 5 years of related experience. Positions are open at multiple levels. Demonstrated expertise in longitudinal mixed models, small area estimation, or related methods is required. The position requires substantial client communication and candidates must be able to communicate clearly, simply and confidently. Experience in a consulting environment or with workforce or compensation issues is a plus, but not required.<br><br>WP<br><br>	NA	7SuKvX8dUP	Julie	H.	Staffing Consultant at American Institutes for Research	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3842681&trk=api*a225514*s233466*	Washington-D.C.
4018116	NA	True	2012	10	23	2012	11	22	1351017073000	1353609074000	1103	Verizon	Statistician	us	Dallas/Fort Worth Area	[{"code": "mrkt", "name": "Marketing"}]	[{"code": "8", "id": 8, "name": "Telecommunications"}]	F	Full-time	4	Mid-Senior level	<p> Strong proficiency in advanced SAS/SQL (Teradata ideal) required.<br>  7-10 years experience in analysis<br>  Experience with Direct Marketing and Database Marketing is strongly preferred.<br>  Experience in statistical modeling and market segmentation preferred.<br>  Experience with VZ (Wireline) data warehouses. <br> Ability to work well with multiple levels of client and agency management.<br>  Ability to work within a project team environment.<br>  Ability to conduct analyses with relative autonomy.<br>  Ability to interpret and communicate results, including Executive level presentations.<br>  Strong/persuasive communication skills.<br>  Strong proficiency in Microsoft Office<br>  Functional experience working within a Unix platform desired<br>  Bachelor of Science degree or MA/MS /PhD in math, statistics, information management, quantitative marketing is greatly desired or equivalent experience.</p>	NA	<p>This position is within the Marketing organization and will be responsible for identifying insights and opportunities to drive Retention and Revenue generating initiatives. The position's responsibilities will include, but not limited to; advanced warehouse analytics using SAS/SQL, forecasting &amp; reporting, and communicating results/findings with executive level presentations. </p><p>Responsibilities: </p><p><br> Analyses of embedded base customer data to identify key insights and opportunities.<br>  Query complex data warehouses, and aggregate data for strategic reporting and analytics<br>  Marketing campaign/program analysis<br>  Assist in ongoing development and maintenance of customer segmentation and statistical models<br>  Presentation of findings, including recommendations<br>  Assist marketing campaign management using segmentation and predictive scores for audience selection and sizing</p>	NA	YP8zIowFbj	Angela	G.	Talent Acquisition Specialist	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4018116&trk=api*a225514*s233466*	Irving, TX
4017251	NA	True	2012	10	23	2012	11	22	1351010648000	1353602649000	94261	Paramount Recruitment	Biostatistician	gb	United Kingdom	[{"code": "it", "name": "Information Technology"}]	[{"code": "15", "id": 15, "name": "Pharmaceuticals"}]	C	Contract	4	Mid-Senior level	<p><strong>The successful Biostatistician will have</strong>: </p><ul><li>Degree in Statistics or Mathematics </li><li>At least 4 years experience in Clinical development of Phase 2-3b/4 studies </li><li>You must have experience in Cardiovascular Trials </li><li>Excellent statistical-methodological knowledge </li><li>Knowledge working on SAS </li><li>Excellent communication skills </li><li>Fluent English. Knowledge of German would be an advantage, but is not required </li></ul><p> </p><p>For further information on the Biostatistician role or company please contact myself, Nina Matharu at Paramount Recruitment on 0121 616 3477. <p></p></p><p><strong>Keywords </strong></p><p>Biostatistician, Statistician, Cardiovascular, Clinical Trials, Germany, SAS, STAT, Pharmaceutical, Clinical, Statistics, Mathematics, contract, phase 2-4 studies, Biostats, Biostatistics</p>	NA	<p><strong>Biostatistician</strong> </p><p><strong>.</strong> </p><p><strong>Biostatistician  Biostatistics  Statistician  Germany  Pharmaceutical  Clinical  Contract <p></p></strong></p><p>Biostatistician required to work a contract for a global Pharmaceutical company based in Germany for a 24 month contract. <p></p></p><p><strong>Key Responsibilities: </strong></p><p>The Biostatistician will work closely together with and support the Project Statistician for Medical Affairs. You will be also support the Project Statistician to suggest and specify statistical analyses (incl. meta-analyses and subgroup analyses) of the project database for publications, reimbursement decisions and drug defence strategies. Within the key responsibilities you will be reviewing the documents and output along with collaborating with the Lead Programmer.</p>	NA	FgqVF3v9Uo	Clare	S.	Team Leader Specialising in Contract and Freelance Recruitment to the Pharmaceutical and Clinical Markets	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4017251&trk=api*a225514*s233466*	United Kingdom
4016664	NA	True	2012	10	23	2012	11	22	1351006609000	1353598613000	503560	MaxPoint	Senior Applied Statistician	us	Raleigh-Durham, North Carolina Area	[{"code": "anls", "name": "Analyst"}, {"code": "mrkt", "name": "Marketing"}]	[{"code": "6", "id": 6, "name": "Internet"}, {"code": "4", "id": 4, "name": "Computer Software"}, {"code": "80", "id": 80, "name": "Marketing and Advertising"}]	F	Full-time	4	Mid-Senior level	<ul><li>Degree(s) in applied quantitative field (math, statistics, economics, CS, etc) with masters preferred </li><li>Minimum of 3-5 years experience in applying various modeling techniques, experience particular to marketing campaigns, response modeling, segmentation, content classification a plus </li><li>Strong analytical skills and proven ability to quickly learn and integrate new analytical concepts </li><li>Experience with data extraction and manipulation with SQL and other tools </li><li>Fluency in statistical software packages (prefer experience in R, SAS and/or Matlab) </li><li>Experience with very large, sparse datasets a plus</li></ul>	NA	<p>MaxPoint is looking for a Senior Applied Statistician to join our fast growing Analytics team in our Morrisville, NC office. We are not looking for someone to generate reports and PowerPoint presentations. We need smart, quantitative people to rip through data and find novel insights that will help us grow. You will be an integral part of a small, cross-disciplinary team working on highly visible projects that improve performance and grow our product suite. Responsibilties include: </p><ul><li>Research and develop new algorithms, methods, models for understanding online behavior </li><li>Develop and apply statistical techniques to improve online targeting efforts (including behavioral and geo-spatial targeting) </li><li>Design ROI analyses for online display ad campaigns, including creation of new performance metrics </li><li>Create/ improve prediction/response models. Quantify model performance and communicate design to senior management </li><li>Design experiments to identify and exploit new patterns in data </li><li>Innovate, patent and publish, as appropriate </li><li>Develop in-depth understanding of drivers for optimization by utilizing statistics and data mining techniques </li><li>Work with product managers and engineers to deploy models into production environment</li></ul>	Highly Competitive Compensation Package	6V1qRuMMzE	Matthew	M.	Sr. Manager, Talent Acquistion and Development at MaxPoint Interactive	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4016664&trk=api*a225514*s233466*	Raleigh-Durham, North Carolina Area
4016361	NA	True	2012	10	23	2012	11	22	1351004610000	1353596650000	NA	Brigham and Women's Hospital and Harvard Medical School	Research Fellow or Research Associate in Medical Robotics	us	Greater Boston Area	[{"code": "rsch", "name": "Research"}]	[{"code": "68", "id": 68, "name": "Higher Education"}]	F	Full-time	3	Associate	<p><strong>Education:</strong> PhD in Robotics, Computer Science, Software Engineering or equivalent combination of training and experience </p><p><strong>Experience:</strong> Three or more years of experience developing software for robots. Three more years of developing robot control software using C/C++ programming that interacts with the motion control unit. (Optional) Prior experience working in a team setting Software development under Linux. </p><p><br><strong>Academic Skill:</strong> Write logically sounds and focused scientific report in scientific journals and conferences. Report the progress and schedule in research management portal the laboratory provides. </p><p>(Optional) Ability to design phantom, animal, and human subject studies to validate medical robots. Ability to consult biomedical statistician to design analysis of the collected data from the validation studies. </p><p><br><strong>Engineering Skills: Eitherof the following skill set is required. </strong></p><p><span style="text-decoration:underline">(Skill set I)</span>Large software systems engineering experience to include module breakdown, documentation, requirements analysis, design reviews, implementation, testing, results analysis.Strong familiarity with Linux and Linux-based software development tools. </p><p> </p><p><span style="text-decoration:underline">(SKill set II)</span> Ability to chose materials for robot control unit from vendor catalogs. Ability to order custom made cables, control box, and assemble them. Ability to design an electrical circuit board, order it to outside company, and use it in assembling control box. (Optional for Skill set II)Ability to design electrical circuit board using computer chips including Peripheral Interface Controller, and other electrical parts and assemble them. </p><p><br><strong>Professional abilities:</strong> Ability to work in a surgical environment. Ability to plan and run organized tests with medical robots. Good oral and written communication skills, team awareness, systems performance understanding, test preparation, results analysis, on-the-fly debugging are all required skills for this position. Excellent organizational, analytical, reasoning and problem solving skills; Ability to maintain accurate and detailed records. Ability to understand and follow directions. Ability to report to a supervisor regularly and update the progress. </p><p> </p><p><strong>Application:</strong> Please follow instruction at http://snr.spl.harvard.edu/pages/Opportunities/FellowSep2012</p>	NA	<p>Surgical Navigation and Robotics (SNR, www.snrlab.org) Laboratory at Brigham and Womens Hospital is recruiting candidates for research fellow andresearch associate psitionin information science to enhance medical robots for scientific research. SNR Laboratory is looking for strong, self-motivated individuals who are looking to explore new dimension of robotics in medicine in their career. A successful candidate will interact with scientists and clinicians at Image Guided Therapy Program in National Center for Image Guided Therapy (www.ncigt.org). This is a academic track position for those seeking independent Principal Investigator and/or full time academic position at higher education. Successful candidate may proceed to obtain Instructor posotion at Harvard Medical School.</p>	Per employers post-doc policy	9cuKckCTpR	Nobuhiko	H.	Scientist specilized in medical robotics and imaging	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4016361&trk=api*a225514*s233466*	Greater Boston Area
4013028	MED08890X2	True	2012	10	23	2012	11	22	1350987333000	1353579333000	7290	University of Nottingham	Senior Medical Statistician 	gb	Nottingham, United Kingdom	[{"code": "edu", "name": "Education"}]	[{"code": "68", "id": 68, "name": "Higher Education"}]	F	Full-time	4	Mid-Senior level	NA	NA	<p>The Nottingham Clinical Trials Unit (NCTU) is a rapidly growing academic unit within the University of Nottingham. </p><p> </p><p>The unit is seeking to recruit an experienced clinical trials statistician to work within our multidisciplinary team and provide strong statistical support for the programme of trials, and line management of junior staff. </p><p>The current programme of trials includes national and international multicentre trials on a range of health topics. New areas of work are being developed with a particular focus on prospective meta-analysis. </p><p> </p><p>Candidates should have an MSc in Medical Statistics, or equivalent and have practical experience of working in late phase clinical trials and of providing advice and support in medical statistics or health services research to NHS or academic researchers. The successful candidate should also have an understanding of the principles of clinical trial design, monitoring and analysis along with an appropriate track record of peer reviewed publications. </p><p> </p><p>This full-time post is available of a permanent basis. </p><p> </p><p>Informal enquiries may be addressed to Professor Lelia Duley, NCTU Director, E-mail: lelia.duley@nottingham.ac.uk or Diane Whitham, NCTU Research Manager, E-mail: diane.whitham@nottingham.ac.uk. Please note that applications sent directly to the e-mail addresses will not be accepted. </p><p> </p><p>For more details and/or to apply on-line please access: http://www.nottingham.ac.uk/Jobs/CurrentVacancies/ref/MED08890X2. If you are unable to apply on-line please contact the Human Resources Department, tel: 0115 846 6172. <strong>Please quote ref. MED08890X2. Closing date: 23 November 2012 </strong></p><p><strong></strong> </p><p><strong>This is a re-advertisement and previous candidates need not apply.</strong></p>	35,938  44,166 per annum	Tkbh_EAvRb	Trish	L.	Recruitment Assistant at University of Nottingham	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4013028&trk=api*a225514*s233466*	Nottingham
3639428	NA	True	2012	8	27	2012	11	25	1346098658000	1353874659000	164290	IDeaS Revenue Solutions	SAS Developer/Sr. Associate Research Statistician Developer 	us	Greater Minneapolis-St. Paul Area	[{"code": "sci", "name": "Science"}]	[{"code": "4", "id": 4, "name": "Computer Software"}]	F	Full-time	3	Associate	<ul><li>Masters Degree in statistics, operations research, or similar field </li><li>2+ years of experience programming in SAS </li><li>2+ years of experience database management </li><li>2+ years of experience in Business Intelligence platforms </li></ul><p><strong>Preferences</strong> </p><ul><li>Ph.D. in statistics, operations research or similar field </li><li>Familiar with the hospitality industry </li><li>Experience mentoring/training employees in utilizing SAS Tools </li><li>SAS Administration experience </li></ul><p>Equivalent combination of education, training, and relevant experience may be considered </p><p><em>"This job description is intended to present the general content and requirements for the performance of this job. The description is not to be construed as an exhaustive statement of duties, responsibilities or requirements."</em> </p><p> </p><p><strong>Additional Information</strong> </p><p>To qualify, applicants must be legally authorized to work in the United Statesand should not require, now or in the future, sponsorship for employment visa status. </p><p>SAS is an Equal Opportunity/Affirmative Action Employer M/F/D/V </p><p>The level of this position will be determined based on the applicant's education, skills and experience. </p><p>Resumes may be considered in the order they are received. </p><p>SAS employees performing certain job functions may require access to technology or software subject to export or import regulations. To comply with these regulations, SAS may obtain nationality or citizenship information from applicants for employment. SAS collects this information solely for trade law compliance purposes and does not use it to discriminate unfairly in the hiring process. </p><p> </p><p><strong>To Apply</strong> </p><p>Applications accepted online only at www.sas.com/jobs/USjobs/search.html </p><p>Please refer to job <strong>12002300 </strong>when applying online. Other forms of application may not be considered.</p>	NA	<p>The Sr. Associate Research Statistician Developer supports customer analytic business needs through data discovery, analysis, reporting and presentation. You will participate in end-to-end customer analytic requirements, which will include identifying data analysis needs, processing and exploring client data, translating business requirements into analytic methods, building analytic models, developing analysis reports, and presenting reports to customers. Your duties will also include developing data quality procedures, assisting in quality assurance efforts and automating analytic processes. </p><p> </p><p><strong>Essential Job Responsibilities</strong> </p><ul><li>Design and carry out statistical data analysis in support of research activities </li><li>Partner with IDeaS Scientists to investigate, analyze, communicate and improve performance of the IDeaS forecasting, optimization and pricing engines </li><li>Participates in end-to-end customer analytic needs </li><li>Support the design of new algorithms through validation and testing </li><li>Perform model tuning and calibration for existing products </li><li>Translate business requirements into SAS-based analytic methods </li><li>Learns to test code, write documentation, work with technical support, and give presentations. </li><li>Design and develop prototypes in an efficient manner for R&amp;D utilizing SAS tools and programming </li><li>Work with multiple operating systems and anticipate technical anomalies and enhancements for various environments </li><li>Develops sound judgment about software design and content. </li><li>Address technical and design issues with users and customers; anticipate time needed to complete projects and assist in product scheduling </li><li>Perform other duties as assigned</li></ul>	NA	xObSOp7mf3	Cheryl	T.	Sr. Talent Aquisition Specialist at IDeaS at IDeaS Revenue Solutions	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3639428&trk=api*a225514*s233466*	Bloomington, MN
4007207	4503	True	2012	10	22	2012	11	21	1350920069000	1353512070000	7360	comScore	Statistician Manager	us	Washington D.C. Metro Area	[{"code": "rsch", "name": "Research"}]	[{"code": "97", "id": 97, "name": "Market Research"}]	F	Full-time	5	Director	<br><br>	NA	<p><strong>Job Title: Sr. Data Modeler/Manager<br></strong></p><p><strong>Location: Reston, VA<br></strong></p><p><strong>Reports To: Vice President, Research &amp; Methodology<br></strong></p><p><br><strong>BASIC FUNCTION<br></strong></p><p><br></p><p>We are looking for an innovative leader to direct our growing team of data modelers The position entails analyzing large data sets focusing on marketing/media mix modeling and advertising effectiveness along with other custom statistical analyses which will be a substantial component of this position. This is an area of investment with tremendous growth potential at comScore.<br></p><p><br></p><p><br></p><p><br><strong>ESSENTIAL DUTIES &amp; RESPONSIBILITIES<br></strong></p><p>In this role, the successful candidate will develop novel applications for large account clients, processing substantial data sets using cutting edge algorithms. This is both a management and technical position requiring analytical and market research expertise along with the ability to manage a small team of junior statisticians. The successful candidate will be able to communicate effectively across internal teams and external stakeholders with a wide variety of statistical backgrounds. This is a key position in the survey research group with high potential for advancement and growth.<br></p><p><br><strong>QUALIFICATIONS<br></strong></p><p>* Masters Degree in Statistics, Operations Research, Economics, Social Sciences or similar degree with a focus on statistical methodology. PhD preferred.<br></p><p>* Programming experience in R, MATLAB, or python<br></p><p>* Familiarity with categorical outcome modeling<br></p><p>* Familiarity with Bayesian inference and MCMC methodologies<br></p><p>* Experience with Market research data<br></p><p>* Experience with basic SQL querying<br></p><p>* Excellent verbal and written communication skills a must<br></p><p>* Experience leading small teams<br></p><p>* Ability to autonomously manage multiple projects simultaneously in a rapidly changing environment<br></p><p>* Dedication to innovation and continuous improvement<br></p><p>* 3-5 years of statistical work experience with a Masters degree in a related field OR 1-3 years of statistical work experience with a PhD<br></p><p><br> comScore, Inc. (NASDAQ: SCOR) is a global leader in measuring the digital world and preferred source of digital business analytics. comScore helps its clients better understand, leverage and profit from the rapidly evolving digital marketing landscape by providing data, analytics and on-demand software solutions for the measurement of online ads and audiences, media planning, website analytics, advertising effectiveness, copy-testing, social media, search, video, mobile, cross-media, e-commerce, and a broad variety of emerging forms of digital consumer behavior. comScore services, which now include the product suites of recent acquisitions AdXpose, Nedstat, Nexius XPlore, ARSGroup and Certifica, are used by more than 1,800 clients around the world, including global leaders such as AOL, Baidu, BBC, Best Buy, Carat, Deutsche Bank, ESPN, France Telecom, Financial Times, Fox, Microsoft, MediaCorp, Nestle, Starcom, Terra Networks, Universal McCann, Verizon Services Group, ViaMichelin and Yahoo!.<br><br></p>	0	Ve4MSV-Lqy	Christopher	W.	Recruiting Professional & Purveyor of Greener Pastures	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4007207&trk=api*a225514*s233466*	Reston, US-VA
4007159	NA	True	2012	10	22	2012	11	21	1350919776000	1353511777000	NA	Valesta Clinical Research Solutions	Project Statistician	us	Greater New York City Area	[{"code": "rsch", "name": "Research"}]	[{"code": "15", "id": 15, "name": "Pharmaceuticals"}]	F	Full-time	4	Mid-Senior level	<p>Minimum of 4 years experience as a statistician in a pharmaceutical company or CRO;Experience in analyzing clinical studies in various therapeutic areas at different phases;Knowledge of parametric and nonparametric analysis methods;Good programming skills and knowledge of SAS;Working knowledge of FDA regulations, ICH guidelines, and the drug development process;Good communication (verbal and written) and interpersonal skills;Experience with Phase I clinical studies is a plus.</p>	NA	<p>The Project Statistician will provide statistical support for clinical studies (Phase I, II, III), including study design and protocol development, case report form (CRF) review, edit checks review, subject randomization, data review, statistical analyses, output review, interpretation of results, and clinical study report (CSR) review.Other responsibilities include: Perform sample size and power calculations;Write statistical analysis plans (SAP), including the preparation of mock statistical tables, listings and figures for the CSR;Work closely with statistical programmers to ensure statistical code reflects the analyses specified in the SAP;Write computer programs to analyze data and to verify selected analysis programs written by other Biostatistics colleagues;Interact effectively with Biostatistics colleagues, and various members of the clinical team, including members of clinical data management, medical writing, medical monitors, and study managers to ensure successful execution of projects;Support ad-hoc requests, including preparations for publications and interactions with regulatory agencies.</p>	Competitive	J2-GJGmB0I	Torey	V.	Director, Permanent Placement at Valesta Clinical Research Solutions	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4007159&trk=api*a225514*s233466*	Greater New York City Area
